Latitude,Longitude,Rainfall_mm
18.85,98.8,11.71335115489
18.9,98.8,7.85800020905783
18.95,98.8,5.99332505703354
19,98.8,8.12506641856489
13,98.85,9.83932241711397
13.05,98.85,8.42662544290246
13.1,98.85,3.3373116589522
13.15,98.85,8.00780873152318
13.2,98.85,6.75114491374578
13.25,98.85,7.24540354389844
13.3,98.85,6.08303703684251
13.35,98.85,6.90847383483942
13.4,98.85,11.3875934586464
13.45,98.85,6.21093487297313
13.5,98.85,13.1359977427951
13.55,98.85,12.0451533657979
13.6,98.85,14.2656502551775
13.65,98.85,10.1234292522811
13.7,98.85,11.0215346167274
13.75,98.85,16.3909607066698
13.8,98.85,10.3395786800368
13.85,98.85,17.4150591633123
13.9,98.85,10.5195560268905
13.95,98.85,11.7839969796599
14,98.85,14.9028838412868
14.05,98.85,20.0773909603234
14.1,98.85,17.8816026952633
14.15,98.85,14.9680913660824
14.2,98.85,17.4243901121111
14.25,98.85,20.0115693494669
14.3,98.85,20.9735148101497
14.35,98.85,16.3792972598539
14.4,98.85,21.7703864901821
14.45,98.85,20.6893133050701
14.5,98.85,25.4825758271001
14.55,98.85,25.559031078351
14.6,98.85,22.9053447360797
14.65,98.85,22.4967617823356
14.7,98.85,20.9300740321599
14.75,98.85,26.7999724149353
14.8,98.85,31.5432494620564
14.85,98.85,25.730558934505
14.9,98.85,27.5615705157215
14.95,98.85,28.5828888721826
15,98.85,28.2230265095194
15.05,98.85,32.297297747277
15.1,98.85,31.1242092798734
15.15,98.85,34.3114986127061
15.2,98.85,33.0263416741921
15.25,98.85,34.5274380296128
15.3,98.85,35.5352291265082
15.35,98.85,33.9083817888331
15.4,98.85,32.4270162513175
15.45,98.85,33.7404474716795
15.5,98.85,38.6582002217053
15.55,98.85,36.7904172696231
15.6,98.85,35.2181157525352
15.65,98.85,38.8430399465685
15.7,98.85,37.2103729912862
15.75,98.85,40.3195516075496
15.8,98.85,39.3004981037636
15.85,98.85,36.0343754512309
15.9,98.85,39.7033948845552
15.95,98.85,38.8794645012246
16,98.85,41.1079320185188
16.05,98.85,38.6617080251568
16.1,98.85,40.2212281061999
16.15,98.85,34.8554679071886
16.2,98.85,38.3302189926624
16.25,98.85,40.195592731514
16.3,98.85,39.0773823691579
16.35,98.85,35.3117666281252
16.4,98.85,34.7443840560939
16.45,98.85,36.9703834261273
16.5,98.85,37.4360119685477
16.55,98.85,36.1163799624391
16.6,98.85,36.1453212387186
16.65,98.85,35.8104974503292
16.7,98.85,32.4819226646271
16.75,98.85,30.8045194818152
16.8,98.85,33.0763227138247
16.85,98.85,30.7448126542491
16.9,98.85,31.8315170127
16.95,98.85,30.2520848967694
17,98.85,30.7638944584968
17.05,98.85,34.4100983448174
17.1,98.85,27.8820478898446
17.15,98.85,27.4472591525436
17.2,98.85,26.6134364340142
17.25,98.85,28.6726535690759
17.3,98.85,25.5180432943276
17.35,98.85,25.4479680646097
17.4,98.85,23.3750755323419
17.45,98.85,20.7811828281824
17.5,98.85,20.487783493412
17.55,98.85,24.5693032904331
17.6,98.85,20.3345518608495
17.65,98.85,21.7439223944684
17.7,98.85,18.4131313453663
17.75,98.85,19.5577010583144
17.8,98.85,16.5220531052226
17.85,98.85,15.2443830639052
17.9,98.85,17.2418266104431
17.95,98.85,16.3099454743077
18,98.85,15.1947703743665
18.05,98.85,16.5789006443137
18.1,98.85,11.2153837409898
18.15,98.85,14.8345105262837
18.2,98.85,11.5326765151194
18.25,98.85,14.5142275470938
18.3,98.85,15.1796881318537
18.35,98.85,14.5260244595756
18.4,98.85,15.7193907868549
18.45,98.85,15.2983471446384
18.5,98.85,10.5775223210926
18.55,98.85,13.0793714158867
18.6,98.85,14.4611753489448
18.65,98.85,9.79775749144356
18.7,98.85,11.3495347375515
18.75,98.85,6.28167639564968
18.8,98.85,7.81070369460673
18.85,98.85,11.6434481719493
18.9,98.85,9.38556841818999
18.95,98.85,8.86655210982803
19,98.85,7.1528388092269
13,98.9,7.2498307303165
13.05,98.9,6.72500734453121
13.1,98.9,6.26616613811286
13.15,98.9,6.34385633685156
13.2,98.9,5.68551209466426
13.25,98.9,9.0076023673146
13.3,98.9,8.46172626042561
13.35,98.9,12.6018949066895
13.4,98.9,13.2403409579736
13.45,98.9,9.8013930859722
13.5,98.9,12.2720391268728
13.55,98.9,6.35630934477365
13.6,98.9,12.7505694873266
13.65,98.9,11.50840964837
13.7,98.9,13.6014135300715
13.75,98.9,13.0799866682946
13.8,98.9,12.3328447569431
13.85,98.9,13.809101905414
13.9,98.9,14.1979987360033
13.95,98.9,16.0395240467224
14,98.9,13.3828930064905
14.05,98.9,14.4899172681068
14.1,98.9,18.4954807695619
14.15,98.9,17.4333886789467
14.2,98.9,19.6104718337497
14.25,98.9,18.7872030389887
14.3,98.9,19.7011437228491
14.35,98.9,19.0460129563073
14.4,98.9,21.8060279867091
14.45,98.9,22.195399382334
14.5,98.9,22.8157587562328
14.55,98.9,24.4411146409567
14.6,98.9,25.2184487702337
14.65,98.9,22.9745470829218
14.7,98.9,24.038503442261
14.75,98.9,26.680614613757
14.8,98.9,24.4957732339539
14.85,98.9,26.7542710812717
14.9,98.9,29.0577929996002
14.95,98.9,29.374731922311
15,98.9,35.166773246676
15.05,98.9,33.0073099019891
15.1,98.9,33.393783868581
15.15,98.9,35.7185299027535
15.2,98.9,31.5155220368916
15.25,98.9,40.126875683988
15.3,98.9,33.0542109391121
15.35,98.9,37.6173429771582
15.4,98.9,36.9703168969971
15.45,98.9,38.7456210090937
15.5,98.9,40.102824061133
15.55,98.9,38.6941848140473
15.6,98.9,37.5078445088477
15.65,98.9,39.8703999774905
15.7,98.9,40.7440655036028
15.75,98.9,41.1109139590689
15.8,98.9,38.6351717146378
15.85,98.9,39.9670569726843
15.9,98.9,40.6713909008278
15.95,98.9,44.7840676308404
16,98.9,40.2755538398278
16.05,98.9,40.2128793921209
16.1,98.9,39.7552175624258
16.15,98.9,38.5547206345247
16.2,98.9,40.3085608563785
16.25,98.9,41.1550992402582
16.3,98.9,38.8873706102316
16.35,98.9,37.5680532641459
16.4,98.9,38.8425002955837
16.45,98.9,40.0802002127681
16.5,98.9,33.9256160387145
16.55,98.9,36.5399062777974
16.6,98.9,34.7644583584218
16.65,98.9,35.6055188531722
16.7,98.9,36.8271612897164
16.75,98.9,35.0558903410402
16.8,98.9,37.2221018831789
16.85,98.9,30.3222256676121
16.9,98.9,34.8826816626736
16.95,98.9,30.6255455430444
17,98.9,29.1329295904379
17.05,98.9,29.1727954177639
17.1,98.9,28.3626356702154
17.15,98.9,30.4258845505363
17.2,98.9,27.1661177543179
17.25,98.9,28.2692270108773
17.3,98.9,30.3748021694911
17.35,98.9,26.31921654099
17.4,98.9,23.253728316162
17.45,98.9,23.0547073374933
17.5,98.9,22.4932726294383
17.55,98.9,21.7732336233341
17.6,98.9,22.0741575836087
17.65,98.9,14.6583033391609
17.7,98.9,21.2348571163645
17.75,98.9,16.3200326716624
17.8,98.9,19.0561345097852
17.85,98.9,18.4141055991727
17.9,98.9,21.7808463078124
17.95,98.9,14.0446417657688
18,98.9,18.6828056808987
18.05,98.9,17.4395555932353
18.1,98.9,16.6606689886074
18.15,98.9,14.6647751353888
18.2,98.9,19.4150812703627
18.25,98.9,13.4010042689318
18.3,98.9,14.218978703444
18.35,98.9,12.5939553990851
18.4,98.9,12.3032299313093
18.45,98.9,11.3426571383341
18.5,98.9,10.9866642729703
18.55,98.9,13.8610462777908
18.6,98.9,12.9365026476281
18.65,98.9,11.6413302139869
18.7,98.9,12.8712761414781
18.75,98.9,11.5582044267526
18.8,98.9,13.2433447261432
18.85,98.9,7.63206238677255
18.9,98.9,8.39766722189481
18.95,98.9,8.46761105363856
19,98.9,11.2262947377584
13,98.95,6.19481370559746
13.05,98.95,6.96617174456573
13.1,98.95,9.58154555911401
13.15,98.95,6.15835446767315
13.2,98.95,4.61919873370758
13.25,98.95,6.69218412850519
13.3,98.95,6.71697441390563
13.35,98.95,9.10336568115695
13.4,98.95,8.88049724590659
13.45,98.95,9.07127751324243
13.5,98.95,7.44300982586389
13.55,98.95,11.0513229009481
13.6,98.95,12.3120995306206
13.65,98.95,12.4987648748351
13.7,98.95,9.65351923735832
13.75,98.95,14.6354461739147
13.8,98.95,13.3092409810228
13.85,98.95,14.5435174213064
13.9,98.95,14.6573341671431
13.95,98.95,12.5048011565973
14,98.95,15.0217873325569
14.05,98.95,18.0566318170373
14.1,98.95,21.6785974955474
14.15,98.95,22.2266920258893
14.2,98.95,19.2375407378846
14.25,98.95,16.9162739602704
14.3,98.95,20.6901519286517
14.35,98.95,19.1258953240934
14.4,98.95,21.1173806127953
14.45,98.95,20.1070544389065
14.5,98.95,20.8348187498616
14.55,98.95,22.7063829958514
14.6,98.95,22.7476434427461
14.65,98.95,27.6944677800523
14.7,98.95,27.4120431479258
14.75,98.95,29.6453072576497
14.8,98.95,27.5340457417039
14.85,98.95,32.5705427794598
14.9,98.95,31.6376529055186
14.95,98.95,32.1854168114481
15,98.95,35.8347307689532
15.05,98.95,32.8378255699365
15.1,98.95,31.8604622633703
15.15,98.95,32.9239461447126
15.2,98.95,34.2909132293628
15.25,98.95,33.6606545692028
15.3,98.95,39.4571367660207
15.35,98.95,40.50551055977
15.4,98.95,35.1147934053867
15.45,98.95,34.4393824224536
15.5,98.95,38.3912125235863
15.55,98.95,35.809277333716
15.6,98.95,39.3657503457054
15.65,98.95,39.9301176572048
15.7,98.95,37.0413437315875
15.75,98.95,40.8205678528691
15.8,98.95,43.4265037060402
15.85,98.95,40.5183300921829
15.9,98.95,40.1949204010957
15.95,98.95,42.5719302344882
16,98.95,39.8089910861373
16.05,98.95,41.53607352882
16.1,98.95,42.2792836664278
16.15,98.95,37.6348541725633
16.2,98.95,38.9900769292553
16.25,98.95,42.8830507016653
16.3,98.95,39.168160802409
16.35,98.95,38.8675676906537
16.4,98.95,39.0706791936181
16.45,98.95,38.6181403237442
16.5,98.95,38.5449474738958
16.55,98.95,37.3642018444225
16.6,98.95,36.5169269133868
16.65,98.95,38.576960809142
16.7,98.95,34.4247746866276
16.75,98.95,31.4044031711862
16.8,98.95,35.68318630739
16.85,98.95,33.8266004986848
16.9,98.95,33.6772137876063
16.95,98.95,32.887103221775
17,98.95,31.6328435602204
17.05,98.95,29.2024738714413
17.1,98.95,31.7730108269456
17.15,98.95,30.9620545767514
17.2,98.95,27.8646895453055
17.25,98.95,28.4961414796765
17.3,98.95,28.2569735863092
17.35,98.95,25.2008243733374
17.4,98.95,27.0201898184133
17.45,98.95,21.1767191567881
17.5,98.95,24.0925393924528
17.55,98.95,24.1344199762663
17.6,98.95,22.9039629267534
17.65,98.95,20.4087293228394
17.7,98.95,24.1253886748758
17.75,98.95,20.3435254582992
17.8,98.95,18.5841048019896
17.85,98.95,17.7716106587907
17.9,98.95,18.0274539187532
17.95,98.95,17.6844230888437
18,98.95,16.5137707662697
18.05,98.95,17.7076830448784
18.1,98.95,16.6099146853277
18.15,98.95,15.3715414669834
18.2,98.95,15.2888060663418
18.25,98.95,13.7901438785979
18.3,98.95,11.786882381379
18.35,98.95,7.89844837427603
18.4,98.95,11.467444586592
18.45,98.95,11.0522241249582
18.5,98.95,12.181057055224
18.55,98.95,12.0389491315926
18.6,98.95,10.4054608232288
18.65,98.95,9.38487567939789
18.7,98.95,10.5546130065371
18.75,98.95,10.1972392810078
18.8,98.95,8.09889710839803
18.85,98.95,5.81670762131228
18.9,98.95,11.7088838006701
18.95,98.95,11.4809028351901
19,98.95,10.7961337860988
13,99,0.982313269586951
13.05,99,4.61895188060652
13.1,99,8.08665289434707
13.15,99,8.2672444368541
13.2,99,9.07164993041653
13.25,99,10.1342155795889
13.3,99,7.67009561236723
13.35,99,6.87386554316487
13.4,99,11.189464071494
13.45,99,8.4117351760846
13.5,99,12.2082402633878
13.55,99,9.60844501422917
13.6,99,9.42697199239554
13.65,99,7.83105422957596
13.7,99,14.2769059377201
13.75,99,15.1914179580857
13.8,99,11.1946919773644
13.85,99,17.0891570712142
13.9,99,12.5696300142056
13.95,99,14.2406984027248
14,99,13.5125373403443
14.05,99,18.5486841747839
14.1,99,20.8763987443554
14.15,99,17.7243520045916
14.2,99,19.0027043543665
14.25,99,19.0437111625701
14.3,99,18.764840270999
14.35,99,20.9637141054597
14.4,99,22.9216492161134
14.45,99,26.5105231815902
14.5,99,25.887138462246
14.55,99,21.7142613662812
14.6,99,25.3158049237574
14.65,99,31.9379618149045
14.7,99,28.1979009059065
14.75,99,29.2825521529328
14.8,99,30.1475640814792
14.85,99,28.748197558218
14.9,99,32.987517492347
14.95,99,30.8482352273361
15,99,33.3421751297626
15.05,99,29.6045437333397
15.1,99,34.0340059344484
15.15,99,34.4513504507312
15.2,99,33.075790843059
15.25,99,34.4209781848282
15.3,99,35.7970006349688
15.35,99,37.1363116661356
15.4,99,37.3871858962859
15.45,99,36.6797678920548
15.5,99,39.6619911483864
15.55,99,40.6030850525477
15.6,99,39.3597977778495
15.65,99,41.9003659261787
15.7,99,37.3012915733555
15.75,99,43.2237428764452
15.8,99,39.5667140379059
15.85,99,42.7727118815901
15.9,99,44.3912071400242
15.95,99,42.9436199365839
16,99,43.1989329610735
16.05,99,42.6148294365235
16.1,99,42.9296167904924
16.15,99,38.2269778915545
16.2,99,45.0506911584378
16.25,99,43.3085645573832
16.3,99,43.2908588218744
16.35,99,42.4795885658468
16.4,99,40.8593500534325
16.45,99,40.062219790704
16.5,99,43.4831332784811
16.55,99,36.0711378113384
16.6,99,38.9863761624117
16.65,99,38.243748564036
16.7,99,38.3465917642522
16.75,99,35.0340575575989
16.8,99,36.4277682467659
16.85,99,35.7299326996449
16.9,99,36.1789986263982
16.95,99,29.1901306864309
17,99,29.517163681058
17.05,99,35.301733762754
17.1,99,30.7210741994436
17.15,99,25.2076169911994
17.2,99,28.5690518947802
17.25,99,25.9738509693516
17.3,99,27.6975820196091
17.35,99,29.3753593416199
17.4,99,25.017165898772
17.45,99,22.6062861784931
17.5,99,25.316139611696
17.55,99,24.2644060143345
17.6,99,23.7999186092901
17.65,99,19.9288810364338
17.7,99,19.2499811586578
17.75,99,17.0305817858449
17.8,99,22.091716152127
17.85,99,17.1483634050545
17.9,99,20.4020546156049
17.95,99,13.4432689440777
18,99,15.2760111338291
18.05,99,18.1736856848506
18.1,99,18.0795718322064
18.15,99,17.5426520316255
18.2,99,14.6235309745588
18.25,99,17.2404378689579
18.3,99,9.37953276933038
18.35,99,14.3288738512149
18.4,99,11.6648692161155
18.45,99,11.8446862993373
18.5,99,11.9966460570703
18.55,99,15.5097079627561
18.6,99,11.9119170052436
18.65,99,10.9838380890771
18.7,99,9.56853168844588
18.75,99,14.6467808071402
18.8,99,12.6523267869299
18.85,99,10.4066807534079
18.9,99,9.25043929396991
18.95,99,11.8787616987057
19,99,10.0419793517457
13,99.05,6.58972011816107
13.05,99.05,6.77974601572295
13.1,99.05,8.03809956683731
13.15,99.05,8.46580016765184
13.2,99.05,6.84619819823597
13.25,99.05,10.1648920045262
13.3,99.05,9.76930552834951
13.35,99.05,10.6963544724001
13.4,99.05,8.73871744763734
13.45,99.05,11.8769406920618
13.5,99.05,12.5811489681401
13.55,99.05,12.5402170162304
13.6,99.05,9.99051045570387
13.65,99.05,14.7650337035236
13.7,99.05,14.6680657283652
13.75,99.05,16.7677852184049
13.8,99.05,14.0576138299867
13.85,99.05,14.0011221071947
13.9,99.05,16.00001024352
13.95,99.05,15.8553687604554
14,99.05,18.8933079361902
14.05,99.05,15.6467947555535
14.1,99.05,16.0677786556285
14.15,99.05,19.8126144493154
14.2,99.05,22.0871803560816
14.25,99.05,23.9478573819935
14.3,99.05,20.5355026341512
14.35,99.05,20.832124855854
14.4,99.05,22.289309305589
14.45,99.05,24.5279481566873
14.5,99.05,27.028181163641
14.55,99.05,23.8675531608968
14.6,99.05,25.964944484249
14.65,99.05,30.1890157982775
14.7,99.05,31.9463760801823
14.75,99.05,31.4543074275937
14.8,99.05,26.9400588944278
14.85,99.05,33.2103682035309
14.9,99.05,31.9235936090854
14.95,99.05,32.6124261708685
15,99.05,30.5675659671137
15.05,99.05,35.8194423885018
15.1,99.05,34.5157172317617
15.15,99.05,38.791260407064
15.2,99.05,36.1362101697675
15.25,99.05,40.4453831280931
15.3,99.05,38.4654258573977
15.35,99.05,41.6143166823981
15.4,99.05,34.3154392639559
15.45,99.05,39.0143297688113
15.5,99.05,42.4110092729031
15.55,99.05,41.7962048239967
15.6,99.05,40.0541655405519
15.65,99.05,42.7465702232013
15.7,99.05,41.6875255045337
15.75,99.05,41.7469933428418
15.8,99.05,43.3203965747632
15.85,99.05,43.614525178561
15.9,99.05,43.9178653671503
15.95,99.05,46.2358911954352
16,99.05,41.0216082796236
16.05,99.05,42.0910572963486
16.1,99.05,43.5521220990384
16.15,99.05,43.8677687260501
16.2,99.05,45.6440761231071
16.25,99.05,37.1634647941639
16.3,99.05,42.0937142259108
16.35,99.05,40.863036708653
16.4,99.05,40.1403660199058
16.45,99.05,41.2629714871476
16.5,99.05,42.9322333712781
16.55,99.05,43.6868320328029
16.6,99.05,42.7539950013189
16.65,99.05,37.8799446805784
16.7,99.05,37.7700161385777
16.75,99.05,37.2855896143619
16.8,99.05,32.7972586922455
16.85,99.05,35.2402820736157
16.9,99.05,34.1385596528232
16.95,99.05,33.1988043310056
17,99.05,34.1500833906219
17.05,99.05,32.6118656320424
17.1,99.05,29.9579103930225
17.15,99.05,29.2958057735118
17.2,99.05,30.629094356675
17.25,99.05,28.1596514003736
17.3,99.05,25.9834846971098
17.35,99.05,27.1473536136363
17.4,99.05,28.006382095693
17.45,99.05,21.1386525147994
17.5,99.05,23.6648052053842
17.55,99.05,22.9022187721675
17.6,99.05,23.3654337326742
17.65,99.05,21.7324996377501
17.7,99.05,23.5800063433199
17.75,99.05,19.4462854309389
17.8,99.05,17.1716904207342
17.85,99.05,16.6493770482474
17.9,99.05,19.0319625546433
17.95,99.05,15.300531004236
18,99.05,18.1756168456237
18.05,99.05,17.9723241668941
18.1,99.05,19.0705528304569
18.15,99.05,16.4972383957082
18.2,99.05,16.2731884049164
18.25,99.05,13.4453848976513
18.3,99.05,19.4915337036132
18.35,99.05,16.9591718436184
18.4,99.05,9.51063040309306
18.45,99.05,12.5607629747556
18.5,99.05,12.2790614740706
18.55,99.05,12.9191303908479
18.6,99.05,10.5280123484553
18.65,99.05,12.0024136379964
18.7,99.05,11.9454670217778
18.75,99.05,12.9888173113351
18.8,99.05,9.70330175361762
18.85,99.05,10.1303432916955
18.9,99.05,9.18024315362994
18.95,99.05,6.37319117449547
19,99.05,11.0375208990106
13,99.1,7.39184720490836
13.05,99.1,8.88628455978599
13.1,99.1,9.17857496253698
13.15,99.1,8.63517637189899
13.2,99.1,9.93354005492745
13.25,99.1,9.43130094118929
13.3,99.1,10.9037744893948
13.35,99.1,9.34125510386817
13.4,99.1,7.22140312160453
13.45,99.1,7.92000991749094
13.5,99.1,12.562776055952
13.55,99.1,12.4297041059463
13.6,99.1,13.6680181840946
13.65,99.1,9.54126345295542
13.7,99.1,12.4487570005516
13.75,99.1,15.1217842238282
13.8,99.1,16.8390470183067
13.85,99.1,17.2174353853038
13.9,99.1,16.1202837980914
13.95,99.1,16.2916114644041
14,99.1,16.7538391357249
14.05,99.1,17.7023758040702
14.1,99.1,13.5326835765779
14.15,99.1,22.0781235201281
14.2,99.1,20.0948422997345
14.25,99.1,19.0880666837954
14.3,99.1,21.2390540662056
14.35,99.1,22.2864137142812
14.4,99.1,25.1648133806971
14.45,99.1,24.5158215001705
14.5,99.1,23.8585225479426
14.55,99.1,26.559139288171
14.6,99.1,28.5876520475811
14.65,99.1,31.4143978902415
14.7,99.1,24.3578777967079
14.75,99.1,30.289317918871
14.8,99.1,33.1250551355397
14.85,99.1,31.0916730720974
14.9,99.1,33.1070997794437
14.95,99.1,34.5681637375076
15,99.1,36.0308050624357
15.05,99.1,37.5460819694681
15.1,99.1,35.371573880622
15.15,99.1,37.0606844020446
15.2,99.1,38.8046831677638
15.25,99.1,40.7427569204902
15.3,99.1,36.8871647650407
15.35,99.1,42.3363752979009
15.4,99.1,38.1239021168953
15.45,99.1,34.7484194987798
15.5,99.1,41.7066148582661
15.55,99.1,38.8768405884912
15.6,99.1,40.6224813501207
15.65,99.1,42.5818909122289
15.7,99.1,42.6568486237819
15.75,99.1,42.491867212702
15.8,99.1,44.231642872087
15.85,99.1,46.2259676830867
15.9,99.1,43.1633631668032
15.95,99.1,42.1628418145879
16,99.1,44.1727995619021
16.05,99.1,44.2356300828212
16.1,99.1,44.3830609450872
16.15,99.1,43.1964033547984
16.2,99.1,45.1811235694022
16.25,99.1,45.939797993558
16.3,99.1,44.7721151159099
16.35,99.1,42.2642672651681
16.4,99.1,46.2130312495855
16.45,99.1,44.5110412356775
16.5,99.1,42.8962099010794
16.55,99.1,37.6467007379206
16.6,99.1,40.1371032712321
16.65,99.1,41.2487395041654
16.7,99.1,37.8223942865514
16.75,99.1,35.099733918046
16.8,99.1,38.2749104029644
16.85,99.1,37.8860830788492
16.9,99.1,34.4462980928897
16.95,99.1,33.8597041644946
17,99.1,35.023444379235
17.05,99.1,31.2296708836644
17.1,99.1,33.7598759077234
17.15,99.1,28.9505196546442
17.2,99.1,29.2273660861048
17.25,99.1,26.8691039656776
17.3,99.1,28.042101231785
17.35,99.1,29.2361051111209
17.4,99.1,27.0300500113725
17.45,99.1,25.5584172307973
17.5,99.1,24.7455846346629
17.55,99.1,23.7922515539435
17.6,99.1,23.7805357836052
17.65,99.1,22.0226762462606
17.7,99.1,23.656100173445
17.75,99.1,24.6528751154015
17.8,99.1,20.174674480643
17.85,99.1,21.1335615262097
17.9,99.1,15.1230936997982
17.95,99.1,22.6446889074795
18,99.1,15.9391587356265
18.05,99.1,16.618080131991
18.1,99.1,15.916167302114
18.15,99.1,19.0139752755197
18.2,99.1,12.3031570059455
18.25,99.1,17.6078770648902
18.3,99.1,17.1821297402535
18.35,99.1,14.0588350138607
18.4,99.1,11.5391767494166
18.45,99.1,14.504770661386
18.5,99.1,12.7251798300939
18.55,99.1,16.6125964360374
18.6,99.1,13.5134322517543
18.65,99.1,12.4157022985645
18.7,99.1,9.09591431707223
18.75,99.1,7.73930346213384
18.8,99.1,10.3555257549676
18.85,99.1,14.8757283460521
18.9,99.1,8.31861724484105
18.95,99.1,9.65795723732422
19,99.1,6.60687607176213
13,99.15,12.0038854819237
13.05,99.15,8.36959386094945
13.1,99.15,9.41268173512613
13.15,99.15,9.87927511506775
13.2,99.15,7.17591149598515
13.25,99.15,6.99995120676154
13.3,99.15,6.58882802369834
13.35,99.15,11.0823573429234
13.4,99.15,12.5493306514305
13.45,99.15,12.6088063364827
13.5,99.15,11.424587834091
13.55,99.15,12.6838483441095
13.6,99.15,11.6086061917682
13.65,99.15,14.533312298556
13.7,99.15,9.70835471816078
13.75,99.15,13.9832641730277
13.8,99.15,16.775704524718
13.85,99.15,14.3050606113107
13.9,99.15,14.54362893483
13.95,99.15,16.8405269301817
14,99.15,13.1420727964586
14.05,99.15,16.5167405973365
14.1,99.15,20.4398165700523
14.15,99.15,22.7629130684972
14.2,99.15,18.9478820135077
14.25,99.15,21.2550031226629
14.3,99.15,22.750351006685
14.35,99.15,27.1650224625824
14.4,99.15,24.4355519567057
14.45,99.15,25.7918282019469
14.5,99.15,25.5095342806214
14.55,99.15,29.8843591795615
14.6,99.15,27.0752715246359
14.65,99.15,31.7166298266691
14.7,99.15,32.4618372828962
14.75,99.15,31.7407013542617
14.8,99.15,32.1313130452454
14.85,99.15,33.369295716404
14.9,99.15,31.6808830194598
14.95,99.15,35.2630962027201
15,99.15,36.2491572058197
15.05,99.15,35.6578965707187
15.1,99.15,33.5969852894357
15.15,99.15,36.3389857323643
15.2,99.15,32.7337603696367
15.25,99.15,38.8186101416464
15.3,99.15,37.2165374759122
15.35,99.15,40.4746542596351
15.4,99.15,40.316442997992
15.45,99.15,42.4475591693348
15.5,99.15,42.2643264024089
15.55,99.15,44.8242070283632
15.6,99.15,43.3797728361314
15.65,99.15,41.4937798761556
15.7,99.15,44.7542420176798
15.75,99.15,47.1115160913123
15.8,99.15,44.2507290032783
15.85,99.15,44.5574887777713
15.9,99.15,45.5854236556388
15.95,99.15,43.224555414995
16,99.15,45.5319602555635
16.05,99.15,46.5167433584892
16.1,99.15,44.8048074251923
16.15,99.15,46.3755655409086
16.2,99.15,42.8460639605772
16.25,99.15,46.7355245563834
16.3,99.15,43.9853640598773
16.35,99.15,45.4820131084788
16.4,99.15,41.3974773146717
16.45,99.15,43.7611455427889
16.5,99.15,42.4444308795065
16.55,99.15,37.5474043179527
16.6,99.15,39.8504936319768
16.65,99.15,38.4311008408266
16.7,99.15,39.5440001112699
16.75,99.15,38.9779426516663
16.8,99.15,38.9944576445058
16.85,99.15,33.6718974316743
16.9,99.15,34.7838481794706
16.95,99.15,33.2029876224703
17,99.15,32.9386038129874
17.05,99.15,36.269932078955
17.1,99.15,33.4345062159224
17.15,99.15,31.9273760273614
17.2,99.15,28.9607509859876
17.25,99.15,28.7605600528758
17.3,99.15,30.4886183328188
17.35,99.15,27.0164940718837
17.4,99.15,27.675897569958
17.45,99.15,30.6501139852521
17.5,99.15,30.3615394892798
17.55,99.15,26.1899484203365
17.6,99.15,26.128721078885
17.65,99.15,22.0478670562277
17.7,99.15,23.4934386773953
17.75,99.15,16.6984169623335
17.8,99.15,18.1093861359505
17.85,99.15,18.2647367779681
17.9,99.15,20.2445684266133
17.95,99.15,16.6865200526269
18,99.15,15.5501368969647
18.05,99.15,16.6547194935625
18.1,99.15,16.8855098625259
18.15,99.15,18.0257004805579
18.2,99.15,12.3615094876437
18.25,99.15,16.163820125817
18.3,99.15,14.5170219372035
18.35,99.15,16.5570415973461
18.4,99.15,10.0180776793527
18.45,99.15,14.6095964626285
18.5,99.15,13.065010117935
18.55,99.15,12.2144276902779
18.6,99.15,11.1335935760222
18.65,99.15,9.349946958787
18.7,99.15,11.2409977463189
18.75,99.15,10.3268830699256
18.8,99.15,7.78587241392905
18.85,99.15,10.73701656671
18.9,99.15,10.1315437925227
18.95,99.15,7.38545894535814
19,99.15,9.48347147076782
13,99.2,9.17126123610644
13.05,99.2,7.77176694900032
13.1,99.2,6.99333833435682
13.15,99.2,11.2534341533467
13.2,99.2,12.2505562766206
13.25,99.2,9.36162824513042
13.3,99.2,8.07173457216008
13.35,99.2,8.25897986473896
13.4,99.2,11.2626192371813
13.45,99.2,10.5699187799786
13.5,99.2,13.1083356633394
13.55,99.2,15.0042374442005
13.6,99.2,10.5622725646304
13.65,99.2,13.5859057118803
13.7,99.2,17.1951729771362
13.75,99.2,12.5423381367628
13.8,99.2,15.9973201659033
13.85,99.2,19.6566511679497
13.9,99.2,17.3199060693618
13.95,99.2,16.908705760867
14,99.2,16.6772709318733
14.05,99.2,18.0542446984859
14.1,99.2,23.9785731825112
14.15,99.2,25.7729081358192
14.2,99.2,20.3190506434304
14.25,99.2,21.3954377185879
14.3,99.2,23.3599495423891
14.35,99.2,19.8307913069007
14.4,99.2,27.644039145684
14.45,99.2,24.0397018639575
14.5,99.2,30.0546791429071
14.55,99.2,26.4478633266463
14.6,99.2,27.402146955209
14.65,99.2,28.7139885250382
14.7,99.2,31.5204081567731
14.75,99.2,35.5115530177879
14.8,99.2,35.9980082883946
14.85,99.2,32.3934676067364
14.9,99.2,36.4330628989651
14.95,99.2,32.6663497638151
15,99.2,34.9462113181848
15.05,99.2,36.3136982840553
15.1,99.2,35.1754242647971
15.15,99.2,38.9526699650865
15.2,99.2,37.7707265646201
15.25,99.2,39.9183058840792
15.3,99.2,41.761218029989
15.35,99.2,44.0498937877837
15.4,99.2,43.0117449662506
15.45,99.2,43.9420784433925
